Written by class gov.usgs.trinli.ft.point.writer.PrmsWriter
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID    Type Latitude Longitude Elevation
// 10243260   runoff 39.0116  -114.2144  2042.16
// 263340   precip 39.0056  -114.2206  2087.88
// 263340   tmax 39.0056  -114.2206  2087.88
// 263340   tmin 39.0056  -114.2206  2087.88
////////////////////////////////////////////////////////////
// Unit: runoff = ft3 per sec, precip = in, temperature = deg F, elevation = meters
////////////////////////////////////////////////////////////
runoff 1
precip 1
tmax 1
tmin 1
########################################      runoff ppt(-10%) tmax(+1.8F*2) tmin(+1.8F*2)
1950 1 1 0 0 0 1.6 -999 -999 -999
1950 1 2 0 0 0 1.6 -999 -999 -999
1950 1 3 0 0 0 1.6 -999 -999 -999
1950 1 4 0 0 0 1.6 -999 -999 -999
1950 1 5 0 0 0 1.6 -999 -999 -999
1950 1 6 0 0 0 1.6 -999 -999 -999
1950 1 7 0 0 0 1.6 -999 -999 -999
1950 1 8 0 0 0 1.6 -999 -999 -999
1950 1 9 0 0 0 1.6 -999 -999 -999
1950 1 10 0 0 0 1.6 -999 -999 -999
1950 1 11 0 0 0 1.6 -999 -999 -999
1950 1 12 0 0 0 1.6 0 -999 -999
1950 1 13 0 0 0 1.6 -999 -999 -999
1950 1 14 0 0 0 1.6 -999 -999 -999
1950 1 15 0 0 0 1.6 -999 -999 -999
1950 1 16 0 0 0 1.6 -999 -999 -999
1950 1 17 0 0 0 1.7 -999 -999 -999
1950 1 18 0 0 0 1.7 -999 -999 -999
1950 1 19 0 0 0 1.6 -999 -999 -999
1950 1 20 0 0 0 1.6 -999 -999 -999
1950 1 21 0 0 0 1.6 -999 -999 -999
1950 1 22 0 0 0 1.6 -999 -999 -999
1950 1 23 0 0 0 1.6 -999 -999 -999
1950 1 24 0 0 0 1.4 -999 -999 -999
1950 1 25 0 0 0 1.4 -999 -999 -999
1950 1 26 0 0 0 1.4 -999 -999 -999
1950 1 27 0 0 0 1.4 -999 -999 -999
1950 1 28 0 0 0 1.4 -999 -999 -999
1950 1 29 0 0 0 1.4 -999 -999 -999
1950 1 30 0 0 0 1.4 -999 -999 -999
1950 1 31 0 0 0 1.4 -999 -999 -999
1950 2 1 0 0 0 1.3 -999 -999 -999
1950 2 2 0 0 0 1.3 -999 -999 -999
1950 2 3 0 0 0 1.3 -999 -999 -999
1950 2 4 0 0 0 1.3 -999 -999 -999
1950 2 5 0 0 0 1.3 -999 -999 -999
1950 2 6 0 0 0 1.3 -999 -999 -999
1950 2 7 0 0 0 1.3 -999 -999 -999
1950 2 8 0 0 0 1.2 -999 -999 -999
1950 2 9 0 0 0 1.2 -999 -999 -999
1950 2 10 0 0 0 1.2 -999 -999 -999
1950 2 11 0 0 0 1.3 -999 -999 -999
1950 2 12 0 0 0 1.3 -999 -999 -999
1950 2 13 0 0 0 1.3 -999 -999 -999
1950 2 14 0 0 0 1.3 -999 -999 -999
1950 2 15 0 0 0 1.3 -999 -999 -999
1950 2 16 0 0 0 1.3 -999 -999 -999
1950 2 17 0 0 0 1.2 -999 -999 -999
1950 2 18 0 0 0 1.3 -999 -999 -999
1950 2 19 0 0 0 1.3 -999 -999 -999
1950 2 20 0 0 0 1.2 -999 -999 -999
1950 2 21 0 0 0 1.2 -999 -999 -999
1950 2 22 0 0 0 1.2 -999 -999 -999
1950 2 23 0 0 0 1.3 -999 -999 -999
1950 2 24 0 0 0 1.3 -999 -999 -999
1950 2 25 0 0 0 1.3 -999 -999 -999
1950 2 26 0 0 0 1.3 -999 -999 -999
1950 2 27 0 0 0 1.3 -999 -999 -999
1950 2 28 0 0 0 1.3 -999 -999 -999
1950 3 1 0 0 0 1.3 -999 -999 -999
1950 3 2 0 0 0 1.3 -999 -999 -999
1950 3 3 0 0 0 1.3 -999 -999 -999
1950 3 4 0 0 0 1.3 -999 -999 -999
1950 3 5 0 0 0 1.3 -999 -999 -999
1950 3 6 0 0 0 1.3 -999 -999 -999
1950 3 7 0 0 0 1.3 -999 -999 -999
1950 3 8 0 0 0 1.3 -999 -999 -999
1950 3 9 0 0 0 1.3 -999 -999 -999
1950 3 10 0 0 0 1.3 -999 -999 -999
1950 3 11 0 0 0 1.3 -999 -999 -999
1950 3 12 0 0 0 1.2 -999 -999 -999
1950 3 13 0 0 0 1.2 -999 -999 -999
1950 3 14 0 0 0 1.2 -999 -999 -999
1950 3 15 0 0 0 1.2 -999 -999 -999
1950 3 16 0 0 0 1.2 -999 -999 -999
1950 3 17 0 0 0 1.2 -999 -999 -999
1950 3 18 0 0 0 1.2 -999 -999 -999
1950 3 19 0 0 0 1.2 -999 -999 -999
1950 3 20 0 0 0 1.2 -999 -999 -999
1950 3 21 0 0 0 1.2 -999 -999 -999
1950 3 22 0 0 0 1.2 0 56 22
1950 3 23 0 0 0 1.3 0 54 18
1950 3 24 0 0 0 1.3 0 52 27
1950 3 25 0 0 0 1.3 0.53 42 14
1950 3 26 0 0 0 1.3 0 38 12
1950 3 27 0 0 0 1.3 0 44 20
1950 3 28 0 0 0 1.3 0 49 10
1950 3 29 0 0 0 1.3 0 50 24
1950 3 30 0 0 0 1.3 0 64 28
1950 3 31 0 0 0 1.3 0 61 33
1950 4 1 0 0 0 1.3 0 77 34
1950 4 2 0 0 0 1.3 0 66 31
1950 4 3 0 0 0 1.4 0 55 10
1950 4 4 0 0 0 1.3 0 -999 -999
1950 4 5 0 0 0 1.4 0 60 12
1950 4 6 0 0 0 1.4 0 58 14
1950 4 7 0 0 0 1.5 0.02 63 25
1950 4 8 0 0 0 1.5 0 59 24
1950 4 9 0 0 0 1.5 0.23 44 14
1950 4 10 0 0 0 1.5 0 -999 -999
1950 4 11 0 0 0 1.4 0 53 14
1950 4 12 0 0 0 1.4 0 61 19
1950 4 13 0 0 0 1.4 0 63 23
1950 4 14 0 0 0 1.5 0.06 45 13
1950 4 15 0 0 0 1.4 0 55 18
1950 4 16 0 0 0 1.5 0 62 18
1950 4 17 0 0 0 1.5 0 71 28
1950 4 18 0 0 0 1.6 0 65 20
1950 4 19 0 0 0 1.7 0 63 18
1950 4 20 0 0 0 1.9 0 73 25
1950 4 21 0 0 0 2.2 0 77 37
1950 4 22 0 0 0 2.6 0 75 38
1950 4 23 0 0 0 2.6 0 67 31
1950 4 24 0 0 0 2.6 0 64 18
1950 4 25 0 0 0 2.5 0 66 13
1950 4 26 0 0 0 2.6 0 68 24
1950 4 27 0 0 0 2.8 0.01 64 31
1950 4 28 0 0 0 2.8 0 60 15
1950 4 29 0 0 0 2.5 0 55 10
1950 4 30 0 0 0 3 0 59 14
1950 5 1 0 0 0 2.8 0 64 27
1950 5 2 0 0 0 2.8 0 55 18
1950 5 3 0 0 0 3 0.97 50 12
1950 5 4 0 0 0 3 0 42 6
1950 5 5 0 0 0 3.2 0 48 11
1950 5 6 0 0 0 3.2 0 47 16
1950 5 7 0 0 0 3 0.9 45 15
1950 5 8 0 0 0 3.4 0 47 16
1950 5 9 0 0 0 3.4 0 52 14
1950 5 10 0 0 0 3.6 0 54 20
1950 5 11 0 0 0 3.6 0 60 20
1950 5 12 0 0 0 3.6 0 65 25
1950 5 13 0 0 0 3.6 0 68 28
1950 5 14 0 0 0 3.8 0 71 31
1950 5 15 0 0 0 4 0 71 35
1950 5 16 0 0 0 4.5 0 71 32
1950 5 17 0 0 0 4.8 0 72 36
1950 5 18 0 0 0 5 0 65 34
1950 5 19 0 0 0 5.3 0 65 -999
1950 5 20 0 0 0 5.5 0 68 25
1950 5 21 0 0 0 5.8 0 75 30
1950 5 22 0 0 0 6.4 0 79 35
1950 5 23 0 0 0 7.1 0 75 47
1950 5 24 0 0 0 7.9 0 74 32
1950 5 25 0 0 0 8.7 0 67 24
1950 5 26 0 0 0 8.7 0 66 21
1950 5 27 0 0 0 8.7 0 78 31
1950 5 28 0 0 0 9.2 0 72 41
1950 5 29 0 0 0 9.6 0 73 29
1950 5 30 0 0 0 10 0 82 39
1950 5 31 0 0 0 11 0 78 34
1950 6 1 0 0 0 12 0 82 35
1950 6 2 0 0 0 12 0 78 35
1950 6 3 0 0 0 13 0 65 19
1950 6 4 0 0 0 13 0 75 22
1950 6 5 0 0 0 13 0 84 36
1950 6 6 0 0 0 14 0 76 28
1950 6 7 0 0 0 15 0.07 72 19
1950 6 8 0 0 0 15 0 64 14
1950 6 9 0 0 0 14 0 71 23
1950 6 10 0 0 0 14 0 78 33
1950 6 11 0 0 0 13 0 73 43
1950 6 12 0 0 0 13 0 73 30
1950 6 13 0 0 0 12 0 76 30
1950 6 14 0 0 0 12 0 76 34
1950 6 15 0 0 0 12 0 78 32
1950 6 16 0 0 0 11 0 78 42
1950 6 17 0 0 0 11 0 77 37
1950 6 18 0 0 0 11 0 77 32
1950 6 19 0 0 0 11 -999 -999 -999
1950 6 20 0 0 0 11 0 84 39
1950 6 21 0 0 0 11 0 85 49
1950 6 22 0 0 0 11 0 82 37
1950 6 23 0 0 0 11 0 80 47
1950 6 24 0 0 0 11 0 72 44
1950 6 25 0 0 0 11 0 74 22
1950 6 26 0 0 0 11 0 85 33
1950 6 27 0 0 0 10 0 88 43
1950 6 28 0 0 0 10 0 88 44
1950 6 29 0 0 0 9.6 0 90 46
1950 6 30 0 0 0 9.6 0 91 49
1950 7 1 0 0 0 9.2 0 96 51
1950 7 2 0 0 0 9.2 0 88 51
1950 7 3 0 0 0 9.2 0 86 48
1950 7 4 0 0 0 8.7 0 87 46
1950 7 5 0 0 0 8.7 0 87 45
1950 7 6 0 0 0 8.7 0.04 88 45
1950 7 7 0 0 0 9.2 0 -999 -999
1950 7 8 0 0 0 9.2 0.91 72 35
1950 7 9 0 0 0 9.2 0 78 39
1950 7 10 0 0 0 8.7 0.26 79 48
1950 7 11 0 0 0 8.7 0 82 41
1950 7 12 0 0 0 8.7 0 81 44
1950 7 13 0 0 0 8.7 0 86 42
1950 7 14 0 0 0 8.3 0 91 45
1950 7 15 0 0 0 8.3 0 89 48
1950 7 16 0 0 0 7.9 0 86 43
1950 7 17 0 0 0 7.5 0 86 45
1950 7 18 0 0 0 8.3 0.46 83 41
1950 7 19 0 0 0 7.5 0 83 38
1950 7 20 0 0 0 7.1 0 82 44
1950 7 21 0 0 0 7.1 0 84 41
1950 7 22 0 0 0 7.1 0 86 44
1950 7 23 0 0 0 6.4 0 85 47
1950 7 24 0 0 0 6.4 0 87 44
1950 7 25 0 0 0 6.1 0 88 48
1950 7 26 0 0 0 5.8 0 81 45
1950 7 27 0 0 0 5.5 0 80 38
1950 7 28 0 0 0 5.3 0 85 47
1950 7 29 0 0 0 5.3 0 83 45
1950 7 30 0 0 0 5.3 0 76 32
1950 7 31 0 0 0 5.3 0 80 35
1950 8 1 0 0 0 5 -999 -999 -999
1950 8 2 0 0 0 5 -999 -999 -999
1950 8 3 0 0 0 5 -999 -999 -999
1950 8 4 0 0 0 5 -999 -999 -999
1950 8 5 0 0 0 4.8 -999 -999 -999
1950 8 6 0 0 0 4.8 -999 -999 -999
1950 8 7 0 0 0 4.5 -999 -999 -999
1950 8 8 0 0 0 4.5 -999 -999 -999
1950 8 9 0 0 0 4.5 -999 -999 -999
1950 8 10 0 0 0 4.5 -999 -999 -999
1950 8 11 0 0 0 4.5 -999 -999 -999
1950 8 12 0 0 0 4.3 -999 -999 -999
1950 8 13 0 0 0 4.3 -999 -999 -999
1950 8 14 0 0 0 4 -999 -999 -999
1950 8 15 0 0 0 4 -999 -999 -999
1950 8 16 0 0 0 4 -999 -999 -999
